Index,X,Y,Direction,Score
1,376,376,South-West,9
2,382,382,South-West,10
1700599822380,0.0,0.0
1700599822909,2.23606797749979,-153.434948822922
1700599823415,4.123105625617661,-165.96375653207352
1700599823888,6.324555320336759,-161.565051177078
1700599824363,8.06225774829855,-150.25511870305778
1700599824901,9.433981132056603,-147.9946167919165
1700599825254,9.433981132056603,-147.9946167919165
1700599825342,10.0,-143.13010235415598
1700599825396,10.816653826391969,-146.30993247402023
1700599825433,10.816653826391969,-146.30993247402023
1700599825465,9.433981132056603,-147.9946167919165
1700599825528,10.295630140987,-150.94539590092285
1700599825562,9.433981132056603,-147.9946167919165
1700599825615,7.810249675906654,-140.19442890773482
1700599825655,6.4031242374328485,-141.34019174590992
1700599825689,3.605551275463989,-123.69006752597979
1700599825742,2.23606797749979,-63.43494882292201
1700599825788,5.0,0.0
1700599825830,7.0710678118654755,8.13010235415598
1700599825872,8.246211251235321,14.036243467926479
1700599825903,10.198039027185569,11.309932474020213
1700599825955,11.180339887498949,10.304846468766033
1700599825991,11.180339887498949,10.304846468766033
1700599826036,10.198039027185569,11.309932474020213
1700599826077,10.04987562112089,5.710593137499642
1700599826124,10.04987562112089,5.710593137499642
1700599826164,9.055385138137417,-6.34019174590991
1700599826206,10.0,0.0
1700599826243,11.045361017187261,5.194428907734806
1700599826290,8.06225774829855,-7.125016348901798
1700599826332,6.324555320336759,-18.43494882292201
1700599826374,6.4031242374328485,-51.34019174590991
1700599826415,10.198039027185569,-78.69006752597979
1700599826452,13.341664064126334,-77.0053832080835
1700599826486,18.681541692269406,-74.47588900324574
1700599826560,20.8806130178211,-73.30075576600639
1700599826603,20.8806130178211,-73.30075576600639
1700599826644,20.8806130178211,-73.30075576600639
1700599826682,20.8806130178211,-73.30075576600639
1700599826712,20.8806130178211,-73.30075576600639
1700599826760,21.840329667841555,-74.05460409907715
1700599826823,21.840329667841555,-74.05460409907715
1700599826866,21.840329667841555,-74.05460409907715
1700599826919,21.840329667841555,-74.05460409907715
1700599826966,18.973665961010276,-71.56505117707799
1700599827013,15.231546211727817,-66.80140948635182
1700599827078,14.7648230602334,-61.69924423399363
1700599827123,14.142135623730951,-45.0
1700599827172,15.811388300841896,-34.69515353123397
1700599827223,18.027756377319946,-33.690067525979785
1700599827267,18.867962264113206,-32.005383208083494
1700599827307,18.35755975068582,-29.357753542791276
1700599827344,17.88854381999832,-26.56505117707799
1700599827375,16.64331697709324,-32.7352262721076
1700599827423,14.866068747318506,-42.27368900609374
1700599827487,14.422205101855956,-56.309932474020215
1700599827527,15.297058540778355,-78.69006752597979
1700599827568,16.278820596099706,-79.38034472384487
1700599827613,16.278820596099706,-79.38034472384487
1700599827653,17.11724276862369,-83.29016319224307
1700599827692,16.1245154965971,-82.8749836510982
1700599827739,15.132745950421556,-82.40535663140857
1700599827780,14.035668847618199,-85.91438322002513
1700599827818,14.142135623730951,-81.86989764584403
1700599827850,14.142135623730951,-81.86989764584403
1700599827896,11.704699910719626,-70.01689347810003
1700599827952,10.295630140987,-60.94539590092286
1700599827996,7.0710678118654755,-45.0
1700599828036,6.0,0.0
1700599828070,6.324555320336759,18.43494882292201
1700599828101,6.708203932499369,26.56505117707799
1700599828151,10.0,36.86989764584402
1700599828196,14.212670403551895,50.71059313749964
1700599828246,14.866068747318506,47.72631099390627
1700599828292,14.866068747318506,47.72631099390627
1700599828327,17.029386365926403,49.76364169072618
1700599828373,17.69180601295413,47.290610042638534
1700599828403,16.97056274847714,45.0
1700599828450,17.029386365926403,40.23635830927382
1700599828503,18.601075237738275,36.25383773744479
1700599828546,18.867962264113206,32.005383208083494
1700599828595,20.591260281974,29.054604099077146
1700599828641,22.825424421026653,28.810793742973058
1700599828673,23.706539182259394,27.64597536373868
1700599828720,23.259406699226016,25.463345061871614
1700599828768,22.847319317591726,23.19859051364819
1700599828832,22.135943621178654,18.43494882292201
1700599828878,22.20360331117452,7.765166018425333
1700599828928,23.08679276123039,-4.969740728110304
1700599828973,24.515301344262525,-11.768288932020644
1700599829012,25.495097567963924,-11.309932474020213
1700599829046,25.709920264364882,-13.495733280795811
1700599829100,24.698178070456937,-21.370622269343183
1700599829147,21.93171219946131,-24.22774531795417
1700599829194,20.591260281974,-29.054604099077146
1700599829247,20.808652046684813,-35.21759296819271
1700599829279,20.615528128088304,-39.0938588862295
1700599829322,19.849433241279208,-40.91438322002513
1700599829366,17.69180601295413,-42.70938995736147
1700599829401,17.4928556845359,-59.03624346792648
1700599829434,18.027756377319946,-70.5599651718238
1700599829502,16.15549442140351,-68.19859051364818
1700599829549,15.231546211727817,-66.80140948635182
1700599829595,13.416407864998739,-63.43494882292201
1700599829640,11.40175425099138,-52.1250163489018
1700599829673,9.899494936611665,-45.0
1700599829720,10.63014581273465,-41.18592516570965
1700599829769,10.816653826391969,-33.690067525979785
1700599829802,12.529964086141668,-28.61045966596522
1700599829851,12.529964086141668,-28.61045966596522
1700599829895,14.560219778561036,-15.945395900922854
1700599829942,20.024984394500787,2.8624052261117474
1700599829990,22.090722034374522,5.194428907734806
1700599830025,20.024984394500787,-2.8624052261117474
1700599830055,18.24828759089466,-9.462322208025617
1700599830102,16.492422502470642,-14.036243467926479
1700599830148,15.652475842498529,-26.56505117707799
1700599830194,16.1245154965971,-29.74488129694222
1700599830226,15.0,-36.86989764584402
1700599830276,14.212670403551895,-50.71059313749964
1700599830306,15.652475842498529,-63.43494882292201
1700599830355,14.560219778561036,-74.05460409907715
1700599830404,14.317821063276353,-77.9052429229879
1700599830434,14.317821063276353,-77.9052429229879
1700599830490,13.038404810405298,-85.60129464500447
1700599830528,10.198039027185569,-78.69006752597979
1700599830563,7.0710678118654755,-81.86989764584403
1700599830607,2.0,-90.0
1700599830649,4.123105625617661,75.96375653207353
1700599830688,8.54400374531753,69.44395478041653
1700599830734,11.180339887498949,63.43494882292201
1700599830781,12.529964086141668,61.38954033403479
1700599830813,13.038404810405298,57.52880770915151
1700599830860,13.601470508735444,53.97262661489639
1700599830907,13.892443989449804,59.743562836470744
1700599830958,15.264337522473747,58.3924977537511
1700599831003,17.4928556845359,59.03624346792648
1700599831034,19.4164878389476,55.4914770123316
1700599831081,25.612496949731394,51.34019174590991
1700599831131,33.24154027718932,46.2188752351313
1700599831179,36.87817782917155,40.60129464500447
1700599831224,39.05124837953327,39.80557109226519
1700599831279,39.408120990476064,35.706691400602885
1700599831335,37.21558813185679,30.699722550814414
1700599831380,37.16180835212409,23.805943518457717
1700599831427,37.64306044943742,16.990823291986167
1700599831463,35.6931365951495,11.309932474020213
1700599831509,32.0624390837628,3.576334374997351
1700599831555,28.160255680657446,-6.115503566285407
1700599831587,25.298221281347036,-18.43494882292201
1700599831636,21.095023109728988,-31.429565614838516
1700599831668,19.209372712298546,-38.65980825409009
1700599831728,17.804493814764857,-38.15722658736906
1700599831766,17.204650534085253,-35.53767779197438
1700599831825,16.1245154965971,-29.74488129694222
1700599831856,14.866068747318506,-19.65382405805331
1700599831906,14.142135623730951,-8.13010235415598
1700599831941,15.0,0.0
1700599831990,14.317821063276353,12.094757077012101
1700599832031,15.524174696260024,14.931417178137554
1700599832079,16.492422502470642,14.036243467926479
